NULL,7700,20350,28050,20350,28050,NULL,NE
NULL,12714,32574,45288,32574,45288,NULL,NY
NULL,NA,1418,1418,8648,8648,NULL,CA
NULL,5750,4200,9950,8550,14300,NULL,ID
NULL,NA,3825,3825,8580,8580,NULL,MD
NULL,NA,3458,3458,10370,10370,NULL,NV
NULL,10904,45264,56168,45264,56168,NULL,MN
NULL,12744,33613,46357,33613,46357,NULL,NJ
NULL,12000,18520,30520,18520,30520,NULL,VT
NULL,9710,37212,46922,37212,46922,NULL,MN
NULL,NA,2407,2407,8167,8167,NULL,NC
NULL,9747,43542,53289,43542,53289,NULL,ME
NULL,NA,1154,1154,7034,7034,NULL,CA
NULL,NA,1420,1420,8890,8890,NULL,CA
NULL,14520,52770,67290,52770,67290,NULL,MA
NULL,NA,1773,1773,3873,3873,NULL,TX
NULL,9045,6593,15638,15008,24053,NULL,OK
NULL,NA,3680,3680,6530,6530,NULL,AR
NULL,7400,19360,26760,19360,26760,NULL,MO
NULL,8231,1418,9649,9188,17419,NULL,CA
NULL,NA,1450,1450,8560,8560,NULL,CA
NULL,8000,1430,9430,9170,17170,NULL,CA
NULL,NA,23350,23350,23350,23350,NULL,NY
NULL,NA,4170,4170,9180,9180,NULL,ID
NULL,12236,23400,35636,44701,56937,NULL,VA
NULL,11850,50250,62100,50250,62100,NULL,OH
NULL,NA,1384,1384,4474,4474,NULL,TX
NULL,11846,31866,43712,31866,43712,NULL,CO
NULL,12512,55470,67982,55470,67982,NULL,CO
NULL,10925,9243,20168,22440,33365,NULL,CO
NULL,11658,2700,14358,13890,25548,NULL,CO
NULL,7370,4906,12276,7885,15255,NULL,CO
NULL,NA,12148,12148,12148,12148,NULL,CO
NULL,13169,18964,32133,38584,51753,NULL,CO
NULL,NA,21500,21500,21500,21500,NULL,CO
NULL,11964,11831,23795,29732,41696,NULL,CO
NULL,NA,10500,10500,10500,10500,NULL,CO
NULL,10470,10408,20878,26329,36799,NULL,CO
NULL,NA,5563,5563,8532,8532,NULL,WA
NULL,NA,6420,6420,6420,6420,NULL,PR
NULL,7900,19500,27400,19500,27400,NULL,SC
NULL,7808,22704,30512,22704,30512,NULL,MO
NULL,NA,1418,1418,9158,9158,NULL,CA
NULL,14012,27176,41188,27176,41188,NULL,IL
NULL,NA,25140,25140,25140,25140,NULL,CA
NULL,NA,29700,29700,29700,29700,NULL,WI
NULL,8150,23690,31840,23690,31840,NULL,SC
NULL,NA,6785,6785,6785,6785,NULL,AL
NULL,NA,4473,4473,17379,17379,NULL,TN
NULL,14016,59985,74001,59985,74001,NULL,NY
NULL,14190,57549,71739,57549,71739,NULL,NY
NULL,NA,5094,5094,9774,9774,NULL,NY
NULL,9570,36020,45590,36020,45590,NULL,OH
NULL,NA,4638,4638,9591,9591,NULL,OH
NULL,9880,7200,17080,20682,30562,NULL,GA
NULL,NA,3312,3312,5982,5982,NULL,GA
NULL,NA,5130,5130,5130,5130,NULL,TX
NULL,10980,11324,22304,11324,22304,NULL,PA
NULL,NA,4194,4194,10920,10920,NULL,PA
NULL,NA,4887,4887,18747,18747,NULL,CO
NULL,NA,4896,4896,11736,11736,NULL,MD
NULL,NA,5970,5970,15390,15390,NULL,PA
NULL,NA,5757,5757,19617,19617,NULL,CO
NULL,NA,5448,5448,14712,14712,NULL,PA
NULL,NA,4564,4564,12156,12156,NULL,RI
NULL,NA,8190,8190,16230,16230,NULL,VT
NULL,13321,21526,34847,21526,34847,NULL,MO
NULL,8988,7896,16884,17320,26308,NULL,WV
NULL,12690,32900,45590,32900,45590,NULL,NY
NULL,5700,10120,15820,10120,15820,NULL,AL
NULL,8230,39878,48108,39878,48108,NULL,MN
NULL,10310,29320,39630,29320,39630,NULL,MI
NULL,9520,30908,40428,30908,40428,NULL,OR
NULL,8470,32220,40690,32220,40690,NULL,NE
NULL,9748,32078,41826,32078,41826,NULL,IL
NULL,11300,35400,46700,35400,46700,NULL,CA
NULL,9000,22275,31275,22275,31275,NULL,MN
NULL,11018,31810,42828,31810,42828,NULL,TX
NULL,10860,29450,40310,29450,40310,NULL,WI
NULL,15150,54820,69970,54820,69970,NULL,CT
NULL,6032,4328,10360,9031,15063,NULL,OK
NULL,NA,4000,4000,4000,4000,NULL,PR
NULL,NA,1392,1392,9162,9162,NULL,CA
NULL,10930,18690,29620,18690,29620,NULL,SC
NULL,16638,46700,63338,46700,63338,NULL,NY
NULL,3850,3180,7030,5180,9030,NULL,MS
NULL,NA,1388,1388,9120,9120,NULL,CA
NULL,10390,6625,17015,12896,23286,NULL,MD
NULL,10228,33040,43268,33040,43268,NULL,OR
NULL,9384,42299,51683,42299,51683,NULL,IA
NULL,14816,55188,70004,55188,70004,NULL,NY
NULL,9300,24500,33800,24500,33800,NULL,MI
NULL,9600,5348,14948,10148,19748,NULL,NY
NULL,12400,41642,54042,41642,54042,NULL,WA
NULL,NA,3450,3450,4290,4290,NULL,AR
NULL,NA,1416,1416,9546,9546,NULL,CA
NULL,7700,21150,28850,21150,28850,NULL,MO
NULL,NA,4920,4920,12060,12060,NULL,NJ
NULL,10260,34330,44590,34330,44590,NULL,GA
NULL,5200,3000,8200,4710,9910,NULL,KS
NULL,NA,15510,15510,15510,15510,NULL,MO
NULL,NA,1425,1425,10125,10125,NULL,CA
NULL,NA,2578,2578,8338,8338,NULL,NC
NULL,NA,27700,27700,27700,27700,NULL,NE
NULL,11036,39916,50952,39916,50952,NULL,NE
NULL,NA,13120,13120,13120,13120,NULL,TX
NULL,NA,12400,12400,12400,12400,NULL,IN
NULL,5564,3540,9104,5040,10604,NULL,MO
NULL,6350,13000,19350,13000,19350,NULL,AR
NULL,8660,26200,34860,26200,34860,NULL,MN
NULL,NA,1418,1418,9158,9158,NULL,CA
NULL,NA,15828,15828,15828,15828,NULL,TX
NULL,11560,32720,44280,32720,44280,NULL,NY
NULL,8520,26680,35200,26680,35200,NULL,MO
NULL,NA,4500,4500,8700,8700,NULL,NJ
NULL,9290,22890,32180,22890,32180,NULL,TN
NULL,15885,39720,55605,39720,55605,NULL,MA
NULL,NA,3436,3436,8136,8136,NULL,OH
NULL,NA,1428,1428,9168,9168,NULL,CA
NULL,NA,1414,1414,9154,9154,NULL,CA
NULL,12224,26750,38974,26750,38974,NULL,NY
NULL,NA,4710,4710,10008,10008,NULL,VA
NULL,12915,28580,41495,28580,41495,NULL,NY
NULL,7210,4568,11778,6444,13654,NULL,ND
NULL,NA,5712,5712,5712,5712,NULL,MN
NULL,6873,9276,16149,12249,19122,NULL,SD
NULL,7350,27300,34650,27300,34650,NULL,SD
NULL,7992,28870,36862,28870,36862,NULL,TX
NULL,9010,17620,26630,17620,26630,NULL,TX
NULL,NA,11870,11870,11870,11870,NULL,TX
NULL,8950,4246,13196,12668,21618,NULL,GA
NULL,NA,4650,4650,7950,7950,NULL,IL
NULL,NA,4710,4710,10008,10008,NULL,VA
NULL,15756,55453,71209,55453,71209,NULL,NH
NULL,9928,22800,32728,22800,32728,NULL,MI
NULL,14372,51447,65819,51447,65819,NULL,NC
NULL,NA,2435,2435,8195,8195,NULL,NC
NULL,9450,29390,38840,29390,38840,NULL,WV
NULL,8100,17150,25250,17150,25250,NULL,NY
NULL,6075,3720,9795,7770,13845,NULL,MT
NULL,NA,3109,3109,11998,11998,NULL,FL
NULL,NA,1515,1515,8940,8940,NULL,CA
NULL,16836,39734,56570,39734,56570,NULL,MA
NULL,10220,32730,42950,32730,42950,NULL,OH
NULL,NA,3170,3170,5780,5780,NULL,TX
NULL,12450,25395,37845,25395,37845,NULL,DE
NULL,NA,5960,5960,13400,13400,NULL,PA
NULL,12190,7868,20058,16904,29094,NULL,DE
NULL,NA,4855,4855,11583,11583,NULL,DE
NULL,NA,4855,4855,11583,11583,NULL,DE
NULL,NA,4855,4855,11583,11583,NULL,DE
NULL,14340,39440,53780,39440,53780,NULL,PA
NULL,NA,4079,4079,5154,5154,NULL,LA
NULL,NA,3400,3400,10870,10870,NULL,MI
NULL,7722,7246,14968,7246,14968,NULL,MS
NULL,12710,51960,64670,51960,64670,NULL,OH
NULL,4024,5400,9424,9150,13174,NULL,SC
NULL,14235,39975,54210,39975,54210,NULL,IL
NULL,13020,49704,62724,49704,62724,NULL,IN
NULL,7302,4710,12012,9420,16722,NULL,IA
NULL,12800,37600,50400,37600,50400,NULL,PA
NULL,NA,23860,23860,23860,23860,NULL,CA
NULL,NA,1390,1390,9160,9160,NULL,CA
NULL,13698,54661,68359,54661,68359,NULL,PA
NULL,6898,6765,13663,9544,16442,NULL,ND
NULL,NA,30350,30350,30350,30350,NULL,WA
NULL,10100,18099,28199,18099,28199,NULL,LA
NULL,4610,1410,6020,1410,6020,NULL,AZ
NULL,3700,13485,17185,13485,17185,NULL,IA
NULL,6328,5253,11581,15051,21379,NULL,UT
NULL,9400,33800,43200,33800,43200,NULL,NE
NULL,6650,2840,9490,3680,10330,NULL,KS
NULL,13150,29000,42150,29000,42150,NULL,NY
NULL,10241,33434,43675,33434,43675,NULL,IL
NULL,14810,45850,60660,45850,60660,NULL,CA
NULL,NA,1776,1776,5664,5664,NULL,NM
NULL,NA,9000,9000,9000,9000,NULL,KS
NULL,9590,30870,40460,30870,40460,NULL,IA
NULL,10528,41396,51924,41396,51924,NULL,IA
NULL,14108,39500,53608,39500,53608,NULL,NJ
NULL,14079,53279,67358,53279,67358,NULL,PA
NULL,8096,28365,36461,28365,36461,NULL,MO
NULL,15178,55695,70873,55695,70873,NULL,NC
NULL,12586,38178,50764,38178,50764,NULL,PA
NULL,NA,2372,2372,8132,8132,NULL,NC
NULL,11518,4404,15922,8268,19786,NULL,NY
NULL,NA,4235,4235,16523,16523,NULL,TN
NULL,10400,46450,56850,46450,56850,NULL,IN
NULL,NA,2880,2880,3720,3720,NULL,AR
NULL,9606,7188,16794,23465,33071,NULL,NC
NULL,NA,3240,3240,6120,6120,NULL,MO
NULL,3830,2870,6700,4970,8800,NULL,MS
NULL,5514,6810,12324,17700,23214,NULL,OK
NULL,9084,3666,12750,11412,20496,NULL,GA
NULL,NA,1404,1404,8934,8934,NULL,CA
NULL,4800,3440,8240,6440,11240,NULL,MS
NULL,9700,11084,20784,23516,33216,NULL,PA
NULL,8472,9277,17749,28459,36931,NULL,TN
NULL,9079,26370,35449,26370,35449,NULL,TX
NULL,NA,20970,20970,20970,20970,NULL,IL
NULL,6790,2700,9490,8700,15490,NULL,AZ
NULL,13560,11356,24916,22596,36156,NULL,CT
NULL,NA,3140,3140,12193,12193,NULL,FL
NULL,NA,4040,4040,7280,7280,NULL,OH
NULL,9882,11803,21685,14023,23905,NULL,IL
NULL,NA,9000,9000,9000,9000,NULL,NJ
NULL,9018,9296,18314,19074,28092,NULL,KY
NULL,8930,3816,12746,6636,15566,NULL,ME
NULL,11160,37100,48260,37100,48260,NULL,VA
NULL,9854,13959,23813,13959,23813,NULL,MI
NULL,9624,25598,35222,25598,35222,NULL,MA
NULL,7162,6206,13368,8128,15290,NULL,NM
NULL,NA,2256,2256,5616,5616,NULL,NM
NULL,5777,4697,10474,8314,14091,NULL,OK
NULL,10040,8679,18719,20739,30779,NULL,OR
NULL,NA,4800,4800,10728,10728,NULL,VA
NULL,11254,33122,44376,33122,44376,NULL,PA
NULL,12793,7323,20116,24444,37237,NULL,WA
NULL,NA,5160,5160,8651,8651,NULL,WV
NULL,6320,3096,9416,7608,13928,NULL,WY
NULL,NA,1770,1770,5220,5220,NULL,TX
NULL,15862,54584,70446,54584,70446,NULL,NY
NULL,5810,15140,20950,15140,20950,NULL,AR
NULL,12588,44540,57128,44540,57128,NULL,FL
NULL,NA,16764,16764,16764,16764,NULL,VA
NULL,NA,2757,2757,8901,8901,NULL,NC
NULL,11020,29500,40520,29500,40520,NULL,WI
NULL,NA,7065,7065,7065,7065,NULL,PR
NULL,9408,10543,19951,15062,24470,NULL,PA
NULL,NA,4699,4699,8608,8608,NULL,OH
NULL,7400,4471,11871,4471,11871,NULL,WA
NULL,NA,5940,5940,5940,5940,NULL,PR
NULL,7282,13725,21007,13725,21007,NULL,FL
NULL,NA,1419,1419,9519,9519,NULL,CA
NULL,NA,1770,1770,5220,5220,NULL,TX
NULL,NA,3540,3540,6060,6060,NULL,TX
NULL,NA,3972,3972,14946,14946,NULL,IL
NULL,8840,3194,12034,7194,16034,NULL,NC
NULL,11370,46940,58310,46940,58310,NULL,PA
NULL,NA,5310,5310,18000,18000,NULL,KY
NULL,5970,5970,11940,7140,13110,NULL,IA
NULL,10366,37055,47421,37055,47421,NULL,IL
NULL,NA,14850,14850,14850,14850,NULL,NY
NULL,NA,14850,14850,14850,14850,NULL,NY
NULL,12000,41900,53900,41900,53900,NULL,NY
NULL,13108,35788,48896,35788,48896,NULL,MA
NULL,12230,35319,47549,35319,47549,NULL,NC
NULL,11438,35814,47252,35814,47252,NULL,FL
NULL,11394,35654,47048,35654,47048,NULL,AZ
NULL,NA,9360,9360,9360,9360,NULL,FL
NULL,17690,46852,64542,46852,64542,NULL,MA
NULL,8136,20292,28428,20292,28428,NULL,GA
NULL,14994,39804,54798,39804,54798,NULL,MA
NULL,8500,18400,26900,18400,26900,NULL,IA
NULL,12100,35135,47235,35135,47235,NULL,VA
NULL,14456,51306,65762,51306,65762,NULL,GA
NULL,NA,11070,11070,11070,11070,NULL,CA
NULL,8912,6758,15670,20675,29587,NULL,KS
NULL,15726,33050,48776,33050,48776,NULL,MA
NULL,NA,4500,4500,8130,8130,NULL,AL
NULL,NA,5686,5686,10586,10586,NULL,NY
NULL,10900,34560,45460,34560,45460,NULL,SC
NULL,NA,4002,4002,6702,6702,NULL,PR
NULL,NA,4995,4995,8790,8790,NULL,NJ
NULL,NA,2580,2580,9810,9810,NULL,AZ
NULL,NA,10653,10653,10653,10653,NULL,OH
NULL,18000,48191,66191,48191,66191,NULL,NY
NULL,9620,25390,35010,25390,35010,NULL,IL
NULL,8522,23296,31818,23296,31818,NULL,MO
NULL,8500,4417,12917,4417,12917,NULL,WA
NULL,NA,17145,17145,17145,17145,NULL,FL
NULL,11346,7949,19295,26459,37805,NULL,WA
NULL,NA,1416,1416,8526,8526,NULL,CA
NULL,14710,48350,63060,48350,63060,NULL,CT
NULL,13392,42618,56010,42618,56010,NULL,NJ
NULL,13348,40236,53584,40236,53584,NULL,NJ
NULL,9004,7514,16518,16324,25328,NULL,WV
NULL,6800,16876,23676,16876,23676,NULL,IA
NULL,2400,6400,8800,6400,8800,NULL,OK
NULL,14480,5740,20220,15520,30000,NULL,NY
NULL,7750,21690,29440,21690,29440,NULL,AL
NULL,8236,4915,13151,16523,24759,NULL,NC
NULL,NA,2392,2392,8152,8152,NULL,NC
NULL,5350,1461,6811,8511,13861,NULL,CA
NULL,12880,34315,47195,34315,47195,NULL,NJ
NULL,9894,12630,22524,12630,22524,NULL,MI
NULL,11500,34175,45675,34175,45675,NULL,VA
NULL,NA,7650,7650,7650,7650,NULL,WA
NULL,9737,5158,14895,7450,17187,NULL,NY
NULL,8800,22758,31558,22758,31558,NULL,MI
NULL,15926,31384,47310,31384,47310,NULL,MA
NULL,10790,21480,32270,21480,32270,NULL,TN
NULL,10922,10355,21277,16435,27357,NULL,MA
NULL,12820,21640,34460,21640,34460,NULL,NY
NULL,11340,18950,30290,18950,30290,NULL,FL
NULL,NA,4638,4638,11778,11778,NULL,MT
NULL,NA,5540,5540,8210,8210,NULL,SC
NULL,10594,5827,16421,17768,28362,NULL,FL
NULL,11896,6039,17935,21595,33491,NULL,FL
NULL,8370,17142,25512,17142,25512,NULL,FL
NULL,NA,3100,3100,11747,11747,NULL,FL
NULL,10156,6118,16274,25162,35318,NULL,FL
NULL,12880,41850,54730,41850,54730,NULL,FL
NULL,10882,6558,17440,18956,29838,NULL,FL
NULL,10200,3277,13477,13162,23362,NULL,FL
NULL,7816,15536,23352,15536,23352,NULL,FL
NULL,NA,13800,13800,13800,13800,NULL,FL
NULL,11650,36348,47998,36348,47998,NULL,FL
NULL,9000,3401,12401,13944,22944,NULL,FL
NULL,NA,3146,3146,12038,12038,NULL,FL
NULL,10816,6516,17332,21683,32499,NULL,FL
NULL,NA,1450,1450,9580,9580,NULL,CA
NULL,3598,5258,8856,5258,8856,NULL,MN
NULL,10530,26340,36870,26340,36870,NULL,MO
NULL,NA,1499,1499,9419,9419,NULL,CA
NULL,17969,52687,70656,52687,70656,NULL,NY
NULL,NA,8700,8700,8700,8700,NULL,SC
NULL,NA,2446,2446,8206,8206,NULL,NC
NULL,8300,5133,13433,15201,23501,NULL,KS
NULL,9878,9040,18918,19696,29574,NULL,CO
NULL,6075,2520,8595,2520,8595,NULL,MT
NULL,5770,2880,8650,3330,9100,NULL,KS
NULL,8372,6664,15036,19740,28112,NULL,GA
NULL,NA,4565,4565,6578,6578,NULL,WI
NULL,12306,10335,22641,16415,28721,NULL,MA
NULL,7948,11160,19108,21544,29492,NULL,SC
NULL,8500,27630,36130,27630,36130,NULL,OH
NULL,5040,2838,7878,3850,8890,NULL,TX
NULL,14050,56750,70800,56750,70800,NULL,PA
NULL,9946,32010,41956,32010,41956,NULL,IN
NULL,13345,36900,50245,36900,50245,NULL,NH
NULL,NA,15805,15805,15805,15805,NULL,OH
NULL,16300,53736,70036,53736,70036,NULL,MA
NULL,NA,4457,4457,11627,11627,NULL,MD
NULL,8260,21950,30210,21950,30210,NULL,TN
NULL,NA,36400,36400,36400,36400,NULL,CA
NULL,NA,1420,1420,9160,9160,NULL,CA
NULL,8676,31452,40128,31452,40128,NULL,CA
NULL,7972,28415,36387,28415,36387,NULL,KS
NULL,NA,3986,3986,15074,15074,NULL,CO
NULL,10202,9172,19374,22892,33094,NULL,MD
NULL,NA,1445,1445,9185,9185,NULL,CA
NULL,11870,5460,17330,10060,21930,NULL,NY
NULL,12712,49532,62244,49532,62244,NULL,SC
NULL,3600,4800,8400,8430,12030,NULL,AL
NULL,14100,17038,31138,17038,31138,NULL,DC
NULL,NA,2050,2050,4600,4600,NULL,TX
NULL,12650,32136,44786,32136,44786,NULL,PA
NULL,5450,3120,8570,3690,9140,NULL,KS
NULL,10390,31220,41610,31220,41610,NULL,NC
NULL,8275,4380,12655,9870,18145,NULL,MD
NULL,NA,2386,2386,8146,8146,NULL,NC
NULL,NA,5350,5350,18040,18040,NULL,KY
NULL,NA,4404,4404,13644,13644,NULL,CT
NULL,NA,2580,2580,9810,9810,NULL,AZ
NULL,NA,4026,4026,6039,6039,NULL,WI
NULL,NA,1418,1418,8408,8408,NULL,CA
NULL,8720,4640,13360,5240,13960,NULL,NY
NULL,10170,26730,36900,26730,36900,NULL,PA
NULL,NA,4680,4680,8550,8550,NULL,AL
NULL,NA,4440,4440,4440,4440,NULL,AL
NULL,11250,36020,47270,36020,47270,NULL,OR
NULL,11460,12462,23922,35922,47382,NULL,VA
NULL,13850,55230,69080,55230,69080,NULL,DC
NULL,9780,38650,48430,38650,48430,NULL,KY
NULL,16509,54104,70613,54104,70613,NULL,DC
NULL,11016,9346,20362,28060,39076,NULL,GA
NULL,12870,6124,18994,18552,31422,NULL,GA
NULL,NA,3844,3844,11590,11590,NULL,GA
NULL,11884,12424,24308,33020,44904,NULL,GA
NULL,NA,6120,6120,6120,6120,NULL,GA
NULL,NA,3460,3460,6258,6258,NULL,GA
NULL,NA,3860,3860,11606,11606,NULL,GA
NULL,NA,3454,3454,6124,6124,NULL,GA
NULL,10070,7422,17492,20904,30974,NULL,GA
NULL,8120,6336,14456,19412,27532,NULL,GA
NULL,11378,10858,22236,29432,40810,NULL,GA
NULL,10808,32876,43684,32876,43684,NULL,NJ
NULL,NA,4913,4913,10841,10841,NULL,VA
NULL,13010,54480,67490,54480,67490,NULL,PA
NULL,NA,4440,4440,7350,7350,NULL,MI
NULL,NA,1451,1451,8381,8381,NULL,CA
NULL,NA,2580,2580,9840,9840,NULL,AZ
NULL,NA,7327,7327,16565,16565,NULL,WV
NULL,NA,4770,4770,4770,4770,NULL,MO
NULL,NA,4270,4270,4270,4270,NULL,OH
NULL,1698,16586,18284,16586,18284,NULL,VT
NULL,5600,4924,10524,7373,12973,NULL,MI
NULL,NA,15840,15840,15840,15840,NULL,CA
NULL,NA,1452,1452,9552,9552,NULL,CA
NULL,6400,24300,30700,24300,30700,NULL,DE
NULL,NA,21150,21150,21150,21150,NULL,MO
NULL,11944,43210,55154,43210,55154,NULL,WA
NULL,NA,15959,15959,15959,15959,NULL,OH
NULL,NA,20888,20888,20888,20888,NULL,CT
NULL,11070,37400,48470,37400,48470,NULL,MA
NULL,6656,4292,10948,12714,19370,NULL,GA
NULL,10650,33700,44350,33700,44350,NULL,IN
NULL,14506,44300,58806,44300,58806,NULL,MD
NULL,10346,12196,22542,21586,31932,NULL,IL
NULL,7700,19950,27650,19950,27650,NULL,MI
NULL,9134,24768,33902,24768,33902,NULL,IN
NULL,6912,23030,29942,23030,29942,NULL,NE
NULL,8760,29240,38000,29240,38000,NULL,IA
NULL,7192,7435,14627,16458,23650,NULL,LA
NULL,10100,27090,37190,27090,37190,NULL,AZ
NULL,NA,3879,3879,11319,11319,NULL,MI
NULL,8690,12484,21174,17762,26452,NULL,MI
NULL,9178,27608,36786,27608,36786,NULL,IA
NULL,NA,9645,9645,10875,10875,NULL,NH
NULL,NA,6540,6540,6540,6540,NULL,KS
NULL,NA,17630,17630,17630,17630,NULL,PA
NULL,NA,4620,4620,5043,5043,NULL,WA
NULL,5700,3600,9300,6120,11820,NULL,TX
NULL,3366,3128,6494,9542,12908,NULL,NV
NULL,NA,7200,7200,15450,15450,NULL,NH
NULL,NA,3386,3386,10278,10278,NULL,MT
NULL,8800,17220,26020,17220,26020,NULL,MI
NULL,11722,37002,48724,37002,48724,NULL,VT
NULL,NA,4581,4581,4581,4581,NULL,WA
NULL,NA,6932,6932,14582,14582,NULL,MA
NULL,10800,29140,39940,29140,39940,NULL,NC
NULL,NA,5580,5580,11100,11100,NULL,SC
NULL,9048,27152,36200,27152,36200,NULL,IL
NULL,12810,52392,65202,52392,65202,NULL,IA
NULL,NA,1418,1418,9158,9158,NULL,CA
NULL,9770,17930,27700,17930,27700,NULL,PA
NULL,NA,4194,4194,4944,4944,NULL,GU
NULL,11200,38250,49450,38250,49450,NULL,NC
NULL,NA,2333,2333,8093,8093,NULL,NC
NULL,NA,2963,2963,10791,10791,NULL,FL
NULL,NA,11750,11750,11750,11750,NULL,GA
NULL,9910,45400,55310,45400,55310,NULL,MN
NULL,5000,13650,18650,13650,18650,NULL,OR
NULL,NA,9850,9850,9850,9850,NULL,GA
NULL,NA,3506,3506,6176,6176,NULL,GA
NULL,12370,35600,47970,35600,47970,NULL,PA
NULL,NA,4050,4050,7920,7920,NULL,MD
NULL,NA,2452,2452,8212,8212,NULL,NC
NULL,13870,54620,68490,54620,68490,NULL,NY
NULL,10358,41298,51656,41298,51656,NULL,MN
NULL,13558,45746,59304,45746,59304,NULL,VA
NULL,13606,51668,65274,51668,65274,NULL,MA
NULL,11778,26702,38480,26702,38480,NULL,VA
NULL,8108,22750,30858,22750,30858,NULL,MO
NULL,11580,37670,49250,37670,49250,NULL,IN
NULL,10200,24200,34400,24200,34400,NULL,PA
NULL,8080,28990,37070,28990,37070,NULL,TX
NULL,7044,20135,27179,20135,27179,NULL,AR
NULL,NA,4644,4644,10075,10075,NULL,MD
NULL,NA,4578,4578,14553,14553,NULL,IL
NULL,9250,5340,14590,9973,19223,NULL,MO
NULL,NA,6683,6683,9135,9135,NULL,PA
NULL,6800,23900,30700,23900,30700,NULL,PA
NULL,NA,1400,1400,8870,8870,NULL,CA
NULL,12460,45510,57970,45510,57970,NULL,NY
NULL,17160,50420,67580,50420,67580,NULL,MA
NULL,18127,56876,75003,56876,75003,NULL,CA
NULL,950,480,1430,480,1430,NULL,KS
NULL,9700,30050,39750,30050,39750,NULL,NE
NULL,16402,54592,70994,54592,70994,NULL,PA
NULL,14800,25980,40780,25980,40780,NULL,HI
NULL,9000,13485,22485,13485,22485,NULL,HI
NULL,NA,6360,6360,6600,6600,NULL,IA
NULL,NA,2383,2383,8143,8143,NULL,NC
NULL,NA,5310,5310,18000,18000,NULL,KY
NULL,NA,4590,4590,13110,13110,NULL,IL
NULL,12380,12920,25300,12920,25300,NULL,IL
NULL,10400,31000,41400,31000,41400,NULL,OH
NULL,NA,3349,3349,9083,9083,NULL,MT
NULL,NA,21286,21286,21286,21286,NULL,NY
NULL,16192,22490,38682,22490,38682,NULL,MA
NULL,NA,5550,5550,18000,18000,NULL,KY
NULL,7504,8436,15940,10086,17590,NULL,AR
NULL,12284,45790,58074,45790,58074,NULL,AR
NULL,NA,5119,5119,5119,5119,NULL,MN
NULL,NA,3850,3850,8380,8380,NULL,MI
NULL,5745,12312,18057,12312,18057,NULL,AL
NULL,NA,18124,18124,18124,18124,NULL,WA
NULL,10128,5320,15448,7950,18078,NULL,NY
NULL,8800,26900,35700,26900,35700,NULL,KS
NULL,3380,5336,8716,5336,8716,NULL,MN
NULL,14130,35118,49248,35118,49248,NULL,NC
NULL,NA,5220,5220,8160,8160,NULL,IL
NULL,6528,3030,9558,3510,10038,NULL,KS
NULL,NA,4027,4027,4461,4461,NULL,WA
NULL,9350,22400,31750,22400,31750,NULL,NY
NULL,3850,2970,6820,4120,7970,NULL,TX
NULL,NA,3132,3132,11388,11388,NULL,FL
NULL,11000,27577,38577,27577,38577,NULL,MI
NULL,4120,3130,7250,6170,10290,NULL,MS
NULL,10290,34300,44590,34300,44590,NULL,OH
NULL,7987,19571,27558,19571,27558,NULL,TN
NULL,14785,55255,70040,55255,70040,NULL,NY
NULL,6170,6490,12660,6490,12660,NULL,FL
NULL,8560,4390,12950,8790,17350,NULL,OH
NULL,NA,17600,17600,17600,17600,NULL,FL
NULL,15948,46760,62708,46760,62708,NULL,NY
NULL,13520,39035,52555,39035,52555,NULL,VA
NULL,3080,3110,6190,5690,8770,NULL,MS
NULL,NA,9670,9670,9670,9670,NULL,CT
NULL,11500,30820,42320,30820,42320,NULL,IN
NULL,13576,30346,43922,30346,43922,NULL,PA
NULL,13190,39316,52506,39316,52506,NULL,CA
NULL,5290,7700,12990,7700,12990,NULL,NY
NULL,NA,5760,5760,11940,11940,NULL,MA
NULL,12700,39492,52192,39492,52192,NULL,MD
NULL,10310,34010,44320,34010,44320,NULL,MI
NULL,10490,33400,43890,33400,43890,NULL,CA
NULL,NA,5070,5070,17760,17760,NULL,KY
NULL,NA,7700,7700,7700,7700,NULL,CA
NULL,NA,5248,5248,10408,10408,NULL,SC
NULL,9288,32488,41776,32488,41776,NULL,NY
NULL,NA,4394,4394,13162,13162,NULL,CT
NULL,8814,32530,41344,32530,41344,NULL,TX
NULL,NA,2031,2031,4686,4686,NULL,TX
NULL,4834,2560,7394,5420,10254,NULL,TX
NULL,NA,4920,4920,9060,9060,NULL,MD
NULL,8386,28090,36476,28090,36476,NULL,TX
NULL,13895,27056,40951,27056,40951,NULL,DC
NULL,NA,5718,5718,14028,14028,NULL,NJ
NULL,NA,5640,5640,12915,12915,NULL,NY
NULL,NA,6635,6635,6635,6635,NULL,PR
NULL,15000,40650,55650,40650,55650,NULL,CA
NULL,3000,5382,8382,5382,8382,NULL,PR
NULL,12870,7676,20546,19556,32426,NULL,CA
NULL,NA,14292,14292,14292,14292,NULL,CA
NULL,9750,27400,37150,27400,37150,NULL,AL
NULL,NA,6635,6635,6635,6635,NULL,TN
NULL,8668,26180,34848,26180,34848,NULL,IN
NULL,NA,5390,5390,5390,5390,NULL,AL
NULL,NA,21990,21990,21990,21990,NULL,PA
NULL,9830,18180,28010,18180,28010,NULL,ME
NULL,7568,14346,21914,14346,21914,NULL,TX
NULL,5800,3000,8800,4230,10030,NULL,KS
NULL,NA,13010,13010,13010,13010,NULL,CO
NULL,4000,7010,11010,7010,11010,NULL,PR
